archivo,ruta,equipo,tamano_mb,creacion,modificacion,acceso,tipo,bandas,width,height,proyeccion,error,features,geometria,epsg,atributos,num_atributos,xmin,xmax,ymin,ymax
municipios32614.shp,D:/Escobedo\inegi\municipios32614.shp,Griselda,1.24,Fri Sep 12 10:05:53 2025,Fri Sep 12 10:16:42 2025,Tue May  5 18:59:17 2026,vector,,,,,,51.0,Polygon,32614,"CVEGEO (String), NOM_ENT (String), NOMGEO (String), POB1 (Real), POB2 (Real), POB2_R (Real), POB4 (Real), POB4_R (Real), POB5 (Real), POB5_R (Real), POB6 (Real), POB6_R (Real), POB7 (Real), POB7_R (Real), POB8 (Real), POB8_R (Real), POB9 (Real), POB9_R (Real), POB10 (Real), POB10_R (Real), POB11 (Real), POB11_R (Real), POB12 (Real), POB12_R (Real), POB13 (Real), POB13_R (Real), POB14 (Real), POB14_R (Real), POB15 (Real), POB15_R (Real), POB17 (Real), POB17_R (Real), POB18 (Real), POB18_R (Real), POB19 (Real), POB19_R (Real), POB20 (Real), POB20_R (Real), POB21 (Real), POB21_R (Real), POB22 (Real), POB22_R (Real), POB23 (Real), POB23_R (Real), POB24 (Real), POB24_R (Real), POB25 (Real), POB25_R (Real), POB42 (Real), POB42_R (Real), POB43 (Real), POB43_R (Real), POB45 (Real), POB45_R (Real), POB46 (Real), POB46_R (Real), POB47 (Real), POB47_R (Real), POB48 (Real), POB48_R (Real), POB49 (Real), POB49_R (Real), POB50 (Real), POB50_R (Real), POB51 (Real), POB51_R (Real), POB52 (Real), POB52_R (Real), POB53 (Real), POB53_R (Real), POB54 (Real), POB54_R (Real), POB55 (Real), POB55_R (Real), POB56 (Real), POB56_R (Real), POB57 (Real), POB57_R (Real), POB59 (Real), POB59_R (Real), POB60 (Real), POB60_R (Real), POB61 (Real), POB61_R (Real), POB62 (Real), POB62_R (Real), POB63 (Real), POB63_R (Real), POB64 (Real), POB64_R (Real), POB65 (Real), POB65_R (Real), POB66 (Real), POB66_R (Real), POB67 (Real), POB67_R (Real), POB84 (Real), POB84_R (Real), POB85 (Real), POB85_R (Real), POB87 (Real), POB87_R (Real), POB88 (Real), POB88_R (Real), POB89 (Real), POB89_R (Real), POB90 (Real), POB90_R (Real), POB91 (Real), POB91_R (Real), POB92 (Real), POB92_R (Real), POB93 (Real), POB93_R (Real), POB94 (Real), POB94_R (Real), POB95 (Real), POB95_R (Real), POB96 (Real), POB96_R (Real), POB97 (Real), POB97_R (Real), POB98 (Real), POB98_R (Real), POB100 (Real), POB100_R (Real), POB101 (Real), POB101_R (Real), POB102 (Real), POB102_R (Real), POB103 (Real), POB103_R (Real), POB104 (Real), POB104_R (Real), POB105 (Real), POB105_R (Real), POB106 (Real), POB106_R (Real), POB107 (Real), POB107_R (Real), POB108 (Real), POB108_R (Real), POB125_R (Real), POB126_R (Real), POB127_R (Real), POB128_R (Real), POB129_R (Real), POB130_R (Real), POB131_R (Real), POB132_R (Real), POB133_R (Real), POB134_R (Real), POB3 (Real), POB3_R (Real), POB16 (Real), POB16_R (Real), POB26 (Real), POB26_R (Real), POB27 (Real), POB27_R (Real), POB28 (Real), POB28_R (Real), POB29 (Real), POB29_R (Real), POB30 (Real), POB30_R (Real), POB31 (Real), POB31_R (Real), POB32 (Real), POB32_R (Real), POB33 (Real), POB33_R (Real), POB34 (Real), POB34_R (Real), POB35 (Real), POB35_R (Real), POB36 (Real), POB36_R (Real), POB37 (Real), POB37_R (Real), POB38 (Real), POB38_R (Real), POB39 (Real), POB39_R (Real), POB40 (Real), POB40_R (Real), POB41 (Real), POB41_R (Real), POB44 (Real), POB44_R (Real), POB58 (Real), POB58_R (Real), POB68 (Real), POB68_R (Real), POB69 (Real), POB69_R (Real), POB70 (Real), POB70_R (Real), POB71 (Real), POB71_R (Real), POB72 (Real), POB72_R (Real), POB73 (Real), POB73_R (Real), POB74 (Real), POB74_R (Real), POB75 (Real), POB75_R (Real), POB76 (Real), POB76_R (Real), POB77 (Real), POB77_R (Real), POB78 (Real), POB78_R (Real), POB79 (Real), POB79_R (Real), POB80 (Real), POB80_R (Real), POB81 (Real), POB81_R (Real), POB82 (Real), POB82_R (Real), POB83 (Real), POB83_R (Real), POB86 (Real), POB86_R (Real), POB99 (Real), POB99_R (Real), POB109 (Real), POB109_R (Real), POB110 (Real), POB110_R (Real), POB111 (Real), POB111_R (Real), POB112 (Real), POB112_R (Real), POB113 (Real), POB113_R (Real), POB114 (Real), POB114_R (Real), POB115 (Real), POB115_R (Real), POB116 (Real), POB116_R (Real), POB117 (Real), POB117_R (Real), POB118 (Real), POB118_R (Real), POB119 (Real), POB119_R (Real), POB120 (Real), POB120_R (Real), POB121 (Real), POB121_R (Real), POB122 (Real), POB122_R (Real), POB123 (Real), POB123_R (Real), POB124 (Real), POB124_R (Real), OID (Integer), supm2 (Real), denspobkm2 (Real)",263.0,279815.13989032974,558135.9111230876,2562152.195459758,3075518.380646609
19_Estacion_geodesica_horizontal.shp,D:/Escobedo\inegi\Shp_19_Estacion_geodesica_horizontal\generados\19_Estacion_geodesica_horizontal.shp,Griselda,0.0,Wed Jul 30 23:15:11 2025,Fri Jul 11 08:24:42 2025,Tue May  5 18:59:17 2026,vector,,,,,,15.0,Point,4326,"denom (String), dependenc (String), estado (String), municipio (String), carta (String), latitud (String), longitud (String), condicion (String), fec_est (String), fec_ver (String), tipo (String), proyectoho (String), fec_med (String), altura (String), marco (String), clasifHor (String)",16.0,-100.72873605277778,-99.50931979444445,25.216901988888885,26.31147838888889
19_Estacion_geodesica_vertical.shp,D:/Escobedo\inegi\Shp_19_Estacion_geodesica_vertical\generados\19_Estacion_geodesica_vertical.shp,Griselda,0.0,Wed Jul 30 23:15:11 2025,Fri Jul 11 08:24:42 2025,Tue May  5 18:59:17 2026,vector,,,,,,15.0,Point,4326,"denom (String), dependenc (String), estado (String), municipio (String), carta (String), latitud (String), longitud (String), condicion (String), fec_est (String), fec_ver (String), tipo (String), proyectove (String), fecha_med (String), alt_onav29 (String), fec_valn29 (String), alt_onav88 (String), fec_valn88 (String), clasifVer (String), subsiden (String)",19.0,-100.65583568611112,-100.06861344722222,24.069443875,27.052229441666668
acueducto20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\acueducto20_l.shp,Griselda,0.01,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,19.0,Line String,,"cali_repr (String), geografico (String), condicion (String), rela_suel (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,366174.0764201323,377324.77016820107,2834767.4919440667,2848663.224258744
area_urb_ab20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\area_urb_ab20_a.shp,Griselda,0.09,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,464.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,366154.45407123247,377385.54266162013,2834780.344486764,2848647.647470844
camellon20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\camellon20_a.shp,Griselda,0.26,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,1032.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,366144.9745067174,377393.2110524275,2834764.570234536,2848656.167880164
camellon20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\camellon20_l.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,10.0,Line String,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,373277.75278442947,374119.0753175192,2841949.1008125474,2847517.985554005
camino20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\camino20_l.shp,Griselda,0.02,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,36.0,Line String,,"cali_repr (String), geografico (String), condicion (String), tipo (String), administ (String), version (String), identifica (String), objectid (Integer64)",8.0,366139.4356998525,377316.2147895496,2834800.9055894455,2848062.840711131
canal20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\canal20_a.shp,Griselda,0.01,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,4.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), condicion (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,368741.43501060957,377380.7592448512,2839842.5747470693,2848621.082164292
canal20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\canal20_l.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:17 2026,vector,,,,,,8.0,Line String,,"cali_repr (String), geografico (String), tipo (String), condicion (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,366255.0031668443,377398.11804439046,2836021.645752598,2846757.8541902136
cementerio20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\cementerio20_a.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,4.0,Polygon,,"cali_repr (String), geografico (String), identifica (String), version (String), nombre (String), objectid (Integer64)",6.0,366196.86772264435,374784.23236719833,2838232.80116847,2841475.6654706583
conducto20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\conducto20_l.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,1.0,Line String,,"cali_repr (String), geografico (String), condicion (String), rela_suel (String), version (String), identifica (String), objectid (Integer64)",7.0,371784.46645231993,375910.9394933032,2841069.2459251904,2847532.9154412015
corriente_ag20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\corriente_ag20_l.shp,Griselda,0.1,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,47.0,Line String,,"cali_repr (String), geografico (String), condicion (String), term_gen (String), identifica (String), version (String), nomb_reg (String), nombre (String), objectid (Integer64)",9.0,366136.8085220529,377358.84310862276,2834727.2541500675,2848670.245892011
corriente_de20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\corriente_de20_p.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,34.0,Multi Point,,"cali_repr (String), geografico (String), version (String), identifica (String), objectid (Integer64)",5.0,366280.0871244139,377216.07153806335,2834901.263335651,2848497.3901199405
cuerpo_agua20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\cuerpo_agua20_a.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,5.0,Polygon,,"cali_repr (String), geografico (String), condicion (String), term_gen (String), identifica (String), version (String), nomb_reg (String), nombre (String), objectid (Integer64)",9.0,368067.70214699913,371666.1298657032,2840840.7372813313,2844960.0358519657
curva_nivel20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\curva_nivel20_l.shp,Griselda,5.21,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,457.0,Line String,,"cali_repr (String), geografico (String), tipo (String), altura (Integer), version (String), identifica (String), objectid (Integer64)",7.0,366134.973841241,377412.9849849931,2834722.152395636,2848673.381594332
edificacion20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\edificacion20_p.shp,Griselda,0.01,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,151.0,Multi Point,,"cali_repr (String), geografico (String), version (String), identifica (String), objectid (Integer64)",5.0,366163.0964305884,377297.1492315357,2834817.9095487716,2847713.6854858478
edifica_cult20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\edifica_cult20_a.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,5.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366971.9652421573,370640.2947503243,2836029.117691796,2843986.549876125
edifica_cult20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\edifica_cult20_p.shp,Griselda,0.02,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:18 2026,vector,,,,,,398.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366252.2284652372,377281.5060011409,2834942.8764647464,2848547.6189779807
edificio_pub20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\edificio_pub20_a.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,1.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,373009.9277022471,373497.88401504175,2840800.2688061767,2841064.314992332
edificio_pub20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\edificio_pub20_p.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,5.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,367650.55126606236,373566.242968877,2839213.611578911,2840551.9552226383
escuela20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\escuela20_a.shp,Griselda,0.01,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,61.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366557.2744639564,377054.64942450484,2834791.6930791205,2848565.446814339
escuela20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\escuela20_p.shp,Griselda,0.04,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,731.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366218.4872517779,377346.70593025105,2834979.1547397682,2848578.1443756404
estacion_tel20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\estacion_tel20_p.shp,Griselda,0.01,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,171.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366341.3733790053,377333.1096257609,2834815.8538032263,2848614.039790553
estacion_tra20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\estacion_tra20_p.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,22.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), condicion (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,366748.4911826382,375013.10577797657,2838405.041797913,2847588.526331295
estanque20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\estanque20_a.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,11.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,368052.5685896572,376621.0430800851,2835431.690403524,2848001.464084717
estruc_eleva20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\estruc_eleva20_p.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:19 2026,vector,,,,,,2.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,368740.4945763479,368747.9748254625,2843763.7620285456,2843802.9015773293
ins_bombeo20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\ins_bombeo20_p.shp,Griselda,0.0,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:20 2026,vector,,,,,,12.0,Multi Point,,"cali_repr (String), geografico (String), version (String), identifica (String), objectid (Integer64)",5.0,367094.65703083464,376829.5941830971,2834959.2808099054,2847903.280832342
ins_deportiv20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\ins_deportiv20_a.shp,Griselda,0.02,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:38 2025,Tue May  5 18:59:20 2026,vector,,,,,,77.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,366180.24284942343,377009.9879231778,2835076.34893722,2848455.8608942935
ins_diversa20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\ins_diversa20_a.shp,Griselda,0.01,Thu Sep 15 09:04:40 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,51.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,366634.42083025473,377392.4799299134,2835084.01114812,2848600.209340072
ins_industr20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\ins_industr20_a.shp,Griselda,0.02,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,51.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,366228.42157556035,377416.22376887174,2837635.7847095574,2848663.1067702994
ins_servicio20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\ins_servicio20_a.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,1.0,Polygon,,"cali_repr (String), geografico (String), condicion (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,369348.2295495012,369412.95105369535,2844424.267865917,2844475.16903789
ins_servicio20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\ins_servicio20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,17.0,Multi Point,,"cali_repr (String), geografico (String), condicion (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,367068.0643177069,376581.48426183325,2835031.678546733,2848068.066981321
linea_transm20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\linea_transm20_l.shp,Griselda,0.02,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,52.0,Line String,,"cali_repr (String), geografico (String), condicion (String), tipo_sopor (String), version (String), identifica (String), objectid (Integer64)",7.0,366164.28776039265,377416.5942496648,2834767.5011582226,2848657.6901854053
localidad20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\localidad20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,5.0,Multi Point,,"cali_repr (String), geografico (String), cve_loc (String), cve_edo (String), cve_mun (String), tipo (String), condicion (String), identifica (String), nombre (String), version (String), nume_hab (String), nomb_reg (String), objectid (Integer64)",13.0,368331.4801349448,376636.8487571089,2836088.935427025,2848189.255599392
manzana20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\manzana20_a.shp,Griselda,1.77,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:20 2026,vector,,,,,,10710.0,Polygon,,"cali_repr (String), geografico (String), cve_loc (String), cve_edo (String), cve_mun (String), version (String), identifica (String), objectid (Integer64)",8.0,366140.22941095725,377419.2884669912,2834760.019534031,2848665.697016165
pista_carrer20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\pista_carrer20_l.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,1.0,Line String,,"cali_repr (String), geografico (String), version (String), identifica (String), objectid (Integer64)",5.0,370774.6136184265,371693.0850199331,2840335.558011587,2841086.191161082
planta_agua20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\planta_agua20_a.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,3.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",7.0,368341.24148686475,370900.3100751565,2837978.507921941,2842918.8998747906
planta_gener20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\planta_gener20_a.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,1.0,Polygon,,"cali_repr (String), geografico (String), condicion (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,375815.401131475,376610.00872956647,2846921.996050845,2847662.8803655896
planta_gener20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\planta_gener20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,1.0,Multi Point,,"cali_repr (String), geografico (String), condicion (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",8.0,367593.9900769446,367593.9900769446,2842206.804735998,2842206.804735998
puente20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\puente20_l.shp,Griselda,0.02,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,231.0,Line String,,"cali_repr (String), geografico (String), condicion (String), uso (String), nombre (String), version (String), identifica (String), objectid (Integer64)",8.0,366225.4083694464,377377.3529012147,2834771.1900433074,2848650.564046286
punto_acotad20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\punto_acotad20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,34.0,Multi Point,,"cali_repr (String), geografico (String), altura (Integer), version (String), identifica (String), objectid (Integer64)",6.0,366609.6005811205,377072.88034676074,2835066.030300516,2848316.0805912763
referencia_g20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\referencia_g20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,5.0,Multi Point,,"cali_repr (String), geografico (String), term_gen (String), identifica (String), version (String), nomb_reg (String), nombre (String), objectid (Integer64)",8.0,366755.35858884803,376029.2642077609,2835061.882720515,2848083.085357042
servicio_med20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\servicio_med20_a.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,9.0,Polygon,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366957.80860539264,373471.6191357989,2839854.2049420965,2847307.8547034725
servicio_med20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\servicio_med20_p.shp,Griselda,0.01,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:21 2026,vector,,,,,,127.0,Multi Point,,"cali_repr (String), geografico (String), tipo (String), version (String), identifica (String), objectid (Integer64)",6.0,366253.3095597691,377288.65245304926,2835023.592588176,2848513.2524809293
subesta_elec20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\subesta_elec20_a.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:22 2026,vector,,,,,,11.0,Polygon,,"cali_repr (String), geografico (String), condicion (String), version (String), identifica (String), objectid (Integer64)",6.0,366237.92051126255,375810.2369262412,2836827.3152931496,2847664.5062355753
subesta_elec20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\subesta_elec20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:22 2026,vector,,,,,,23.0,Multi Point,,"cali_repr (String), geografico (String), condicion (String), version (String), identifica (String), objectid (Integer64)",6.0,367171.74608875014,376986.674816487,2837266.64771797,2847933.5358265005
tanque20_a.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\tanque20_a.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:22 2026,vector,,,,,,3.0,Polygon,,"cali_repr (String), geografico (String), rela_suel (String), condicion (String), contenido (String), version (String), identifica (String), objectid (Integer64)",8.0,367003.01055983896,367111.7248492795,2847815.223894518,2848127.463421857
tanque20_p.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\tanque20_p.shp,Griselda,0.0,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:22 2026,vector,,,,,,41.0,Multi Point,,"cali_repr (String), geografico (String), rela_suel (String), condicion (String), contenido (String), version (String), identifica (String), objectid (Integer64)",8.0,366873.27379046736,376963.94060756714,2834992.834927275,2844838.2684058594
vialidad20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\vialidad20_l.shp,Griselda,1.18,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:22 2026,vector,,,,,,8147.0,Line String,,"cali_repr (String), geografico (String), cve_loc (String), cve_edo (String), cve_mun (String), categoria (String), tipo (String), identifica (String), version (String), nombre (String), objectid (Integer64)",11.0,366140.52508292324,377416.26511213975,2834760.269907518,2848665.717324865
via_ferrea20_l.shp,D:/Escobedo\inegi\topografica\20k\702825557843_s\conjunto_de_datos\via_ferrea20_l.shp,Griselda,0.01,Thu Sep 15 09:04:42 2016,Tue Dec  9 23:58:39 2025,Tue May  5 18:59:22 2026,vector,,,,,,24.0,Line String,,"cali_repr (String), geografico (String), condicion (String), version (String), identifica (String), objectid (Integer64)",6.0,366204.90796791174,377416.5216533655,2841523.7066437043,2848657.5260858266
